child_id,age,gender,language_level,cognitive_level,parental_support,session_id,timestamp,activity_type,task_difficulty,task_completion_time,success,hints_used,errors_made,movement_entropy,fidgeting_score,focus_duration,eye_tracking_score,speaking_turns,emotion_score,engagement_level,instruction_strategy,developmental_prediction
C028,42,F,Medium,Low,High,C028_S02,2023-04-16,Puzzle,5,244.75,False,1,1,0.5,0.17,295.15,0.55,6,0.88,0.81,Hands-on,On-track
C028,42,F,Medium,Low,High,C028_S03,2023-02-07,Puzzle,2,80.35,True,2,2,1.0,0.27,259.84,0.58,4,0.21,0.32,Verbal,Advanced
C028,42,F,Medium,Low,High,C028_S04,2023-05-29,Reading,2,115.62,True,2,1,0.8,0.23,172.19,0.73,4,-0.15,0.68,Verbal,On-track
C028,42,F,Medium,Low,High,C028_S05,2023-02-28,Reading,2,220.14,True,1,2,0.27,0.93,293.75,0.87,3,0.9,0.38,Hands-on,On-track
C028,42,F,Medium,Low,High,C028_S06,2023-05-21,Counting,1,153.76,True,0,3,0.25,0.44,163.34,0.66,5,0.79,0.89,Verbal,Advanced
C028,42,F,Medium,Low,High,C028_S07,2023-06-14,Reading,5,238.13,True,1,1,0.47,0.35,236.18,0.55,5,-0.42,0.5,Verbal,At-risk
C028,42,F,Medium,Low,High,C028_S08,2023-04-01,Drawing,3,182.82,True,1,5,0.49,0.49,44.91,0.98,3,0.85,0.88,Visual,On-track
C028,42,F,Medium,Low,High,C028_S09,2023-02-17,Puzzle,5,291.08,True,0,3,0.61,0.4,238.43,0.52,5,0.35,0.74,Hands-on,Advanced
C028,42,F,Medium,Low,High,C028_S10,2023-01-20,Puzzle,2,153.04,False,0,1,0.19,0.76,167.91,0.78,4,0.63,0.36,Mixed,On-track
C028,42,F,Medium,Low,High,C028_S11,2023-06-11,Drawing,2,228.52,True,1,2,0.92,0.3,151.43,0.77,3,-0.23,0.68,Visual,On-track
C028,42,F,Medium,Low,High,C028_S12,2023-02-25,Reading,3,211.42,True,0,1,0.87,0.09,255.3,0.68,2,-0.57,0.3,Verbal,At-risk
C028,42,F,Medium,Low,High,C028_S13,2023-06-20,Reading,1,242.1,True,2,1,0.68,0.93,71.48,0.59,6,-0.84,0.71,Hands-on,On-track
C028,42,F,Medium,Low,High,C028_S14,2023-05-17,Reading,2,182.53,True,0,2,0.48,0.58,265.7,0.93,4,0.81,0.36,Visual,On-track
C028,42,F,Medium,Low,High,C028_S15,2023-03-12,Counting,2,149.41,True,0,5,0.92,0.98,124.52,0.63,2,0.89,0.94,Visual,Advanced
C028,42,F,Medium,Low,High,C028_S16,2023-06-22,Reading,5,213.69,True,1,2,0.9,0.17,70.37,0.79,6,-0.1,0.95,Mixed,Advanced
C028,42,F,Medium,Low,High,C028_S17,2023-01-28,Puzzle,4,101.92,True,0,2,0.46,0.69,274.65,0.57,4,-0.65,0.68,Hands-on,On-track
C028,42,F,Medium,Low,High,C028_S18,2023-06-08,Counting,3,212.61,True,1,1,0.38,0.05,286.14,0.82,11,0.91,0.76,Mixed,On-track
C028,42,F,Medium,Low,High,C028_S19,2023-04-12,Puzzle,4,272.99,True,1,1,0.85,0.02,103.69,0.5,11,-0.26,0.77,Verbal,On-track
C028,42,F,Medium,Low,High,C028_S20,2023-05-25,Drawing,4,152.2,True,0,4,0.64,0.45,144.02,0.63,3,0.44,0.24,Mixed,On-track
C029,50,M,High,High,Low,C029_S01,2023-01-24,Reading,2,74.21,True,0,1,0.42,0.97,290.16,0.72,2,0.49,0.37,Verbal,On-track
C029,50,M,High,High,Low,C029_S02,2023-01-15,Puzzle,4,55.22,True,1,3,0.79,0.69,230.25,0.87,5,-0.88,0.99,Hands-on,On-track
C029,50,M,High,High,Low,C029_S03,2023-04-22,Counting,4,23.35,True,1,2,0.91,0.52,156.04,0.93,7,0.91,0.49,Hands-on,Advanced
C029,50,M,High,High,Low,C029_S04,2023-01-25,Puzzle,5,193.93,True,2,3,0.39,0.68,182.06,0.58,8,0.34,0.58,Visual,Advanced
C029,50,M,High,High,Low,C029_S05,2023-06-27,Reading,4,14.13,True,1,2,0.66,0.18,234.36,0.52,4,-0.0,0.48,Verbal,Advanced
C029,50,M,High,High,Low,C029_S06,2023-06-25,Counting,1,70.54,True,0,6,0.98,0.64,38.31,0.86,7,0.28,0.69,Mixed,On-track
C029,50,M,High,High,Low,C029_S07,2023-01-09,Drawing,4,111.97,True,1,3,0.56,0.62,251.26,0.88,2,-0.49,0.3,Mixed,On-track
C029,50,M,High,High,Low,C029_S08,2023-02-23,Drawing,4,121.29,True,2,2,0.7,0.43,149.15,0.53,8,0.59,0.69,Mixed,At-risk
C029,50,M,High,High,Low,C029_S09,2023-04-12,Puzzle,5,192.04,True,1,2,0.31,0.87,76.17,0.71,6,0.44,0.92,Verbal,On-track
C029,50,M,High,High,Low,C029_S10,2023-05-26,Reading,5,17.21,True,1,1,0.65,0.44,226.22,0.95,4,-0.82,0.65,Hands-on,On-track
C029,50,M,High,High,Low,C029_S11,2023-04-09,Drawing,3,97.01,True,3,2,0.89,0.2,285.77,0.67,6,-0.98,0.57,Mixed,At-risk
C029,50,M,High,High,Low,C029_S12,2023-01-21,Counting,1,99.55,True,0,0,0.14,0.72,204.19,0.64,7,-0.71,0.87,Visual,On-track
C029,50,M,High,High,Low,C029_S13,2023-01-20,Counting,3,184.61,True,0,3,0.14,0.95,114.71,0.72,2,0.67,0.31,Hands-on,At-risk
C029,50,M,High,High,Low,C029_S14,2023-06-02,Reading,5,277.87,True,1,1,0.77,0.92,259.72,0.76,7,-0.63,0.97,Mixed,On-track
C029,50,M,High,High,Low,C029_S15,2023-06-12,Counting,3,199.55,True,0,3,0.42,0.02,81.94,0.88,4,-0.56,0.66,Mixed,On-track
C029,50,M,High,High,Low,C029_S16,2023-02-28,Counting,2,241.48,True,2,1,0.28,0.43,233.98,0.8,3,0.64,0.99,Hands-on,On-track
C029,50,M,High,High,Low,C029_S17,2023-02-17,Reading,2,13.18,True,2,2,0.39,0.55,69.76,0.73,7,-0.76,0.53,Visual,At-risk
C029,50,M,High,High,Low,C029_S18,2023-03-05,Puzzle,1,205.88,True,2,1,0.79,0.26,150.49,0.85,5,-0.34,0.85,Visual,On-track
C029,50,M,High,High,Low,C029_S19,2023-06-12,Drawing,5,144.68,False,1,4,0.3,0.44,160.74,0.92,2,0.72,0.34,Hands-on,On-track
C029,50,M,High,High,Low,C029_S20,2023-01-28,Puzzle,1,125.86,False,0,1,0.91,0.87,94.18,0.54,3,-0.73,0.75,Visual,On-track
C030,51,F,Medium,Low,Low,C030_S01,2023-01-23,Drawing,3,26.99,True,2,1,0.75,0.31,253.8,0.8,5,-0.2,0.81,Verbal,On-track
C030,51,F,Medium,Low,Low,C030_S02,2023-05-12,Reading,5,219.65,True,2,3,0.51,0.7,299.34,0.66,6,0.24,0.2,Visual,On-track
C030,51,F,Medium,Low,Low,C030_S03,2023-05-22,Puzzle,2,257.9,True,2,1,0.87,0.69,34.83,0.61,3,0.68,0.64,Hands-on,At-risk
C030,51,F,Medium,Low,Low,C030_S04,2023-04-09,Puzzle,1,68.02,True,0,2,0.42,0.65,177.63,0.87,3,-0.08,0.44,Verbal,On-track
C030,51,F,Medium,Low,Low,C030_S05,2023-01-22,Drawing,1,157.67,False,2,5,0.84,0.12,259.12,0.71,5,-0.01,0.28,Hands-on,On-track
C030,51,F,Medium,Low,Low,C030_S06,2023-04-08,Drawing,5,244.43,True,1,0,0.91,0.13,285.94,0.79,3,-0.29,0.79,Visual,On-track
C030,51,F,Medium,Low,Low,C030_S07,2023-05-07,Drawing,2,202.49,True,0,4,0.36,0.87,245.19,0.76,4,0.9,0.84,Visual,On-track
C030,51,F,Medium,Low,Low,C030_S08,2023-04-18,Counting,5,268.47,True,1,0,0.85,0.86,254.38,0.9,5,-0.41,0.86,Verbal,On-track
C030,51,F,Medium,Low,Low,C030_S09,2023-03-06,Drawing,1,28.91,True,0,0,0.78,0.49,122.58,0.71,9,0.97,0.86,Hands-on,On-track
C030,51,F,Medium,Low,Low,C030_S10,2023-06-07,Drawing,3,267.11,True,1,2,0.44,0.5,286.81,0.88,2,-0.09,0.85,Verbal,On-track
C030,51,F,Medium,Low,Low,C030_S11,2023-01-02,Reading,4,258.92,False,3,3,0.4,0.14,92.9,0.95,2,0.23,0.63,Verbal,At-risk
C030,51,F,Medium,Low,Low,C030_S12,2023-03-26,Reading,1,33.29,False,0,3,0.78,0.1,150.67,0.87,4,-0.66,0.29,Verbal,Advanced
C030,51,F,Medium,Low,Low,C030_S13,2023-06-16,Drawing,3,291.35,True,2,2,0.63,0.07,99.09,0.6,2,-0.23,0.41,Verbal,At-risk
C030,51,F,Medium,Low,Low,C030_S14,2023-06-27,Drawing,1,32.03,True,0,1,0.88,0.49,184.48,0.78,4,0.42,0.37,Verbal,On-track
C030,51,F,Medium,Low,Low,C030_S15,2023-04-12,Counting,5,212.68,False,1,6,0.99,0.04,73.81,0.95,3,-0.14,0.8,Verbal,At-risk
C030,51,F,Medium,Low,Low,C030_S16,2023-05-06,Drawing,1,125.8,True,3,1,0.61,0.25,146.56,0.82,2,-0.96,0.21,Verbal,On-track
C030,51,F,Medium,Low,Low,C030_S17,2023-04-11,Counting,2,79.45,True,1,0,0.59,0.86,213.08,0.65,10,0.98,0.35,Visual,On-track
C030,51,F,Medium,Low,Low,C030_S18,2023-06-01,Drawing,3,140.38,True,0,4,0.7,0.9,186.05,0.76,7,0.63,0.38,Hands-on,On-track
C030,51,F,Medium,Low,Low,C030_S19,2023-04-29,Drawing,1,74.26,True,0,5,0.41,0.94,74.48,0.52,7,-0.81,0.34,Verbal,On-track
C030,51,F,Medium,Low,Low,C030_S20,2023-06-27,Puzzle,2,182.16,False,2,4,0.9,0.88,234.57,0.78,6,0.62,0.95,Mixed,At-risk
C031,67,F,High,Medium,Low,C031_S01,2023-06-12,Counting,3,33.57,True,3,4,0.48,0.63,261.2,0.75,2,0.44,0.29,Visual,At-risk
C031,67,F,High,Medium,Low,C031_S02,2023-04-19,Reading,1,288.04,True,2,1,0.82,0.24,154.34,0.74,6,0.91,1.0,Visual,Advanced
C031,67,F,High,Medium,Low,C031_S03,2023-05-03,Reading,4,148.58,True,0,2,0.93,0.91,297.08,0.94,5,0.96,0.44,Hands-on,Advanced
C031,67,F,High,Medium,Low,C031_S04,2023-06-27,Reading,2,140.63,True,2,4,0.79,0.52,220.18,0.95,5,-0.65,0.28,Hands-on,At-risk
C031,67,F,High,Medium,Low,C031_S05,2023-04-03,Puzzle,4,49.48,True,1,0,0.86,0.84,118.9,0.54,3,-0.73,0.67,Visual,On-track
C031,67,F,High,Medium,Low,C031_S06,2023-06-20,Counting,3,168.95,True,1,2,0.39,0.39,198.1,0.58,5,-0.99,0.63,Visual,At-risk
C031,67,F,High,Medium,Low,C031_S07,2023-05-25,Reading,5,134.44,False,1,0,0.13,0.68,256.19,0.85,4,-0.86,0.63,Mixed,On-track
C031,67,F,High,Medium,Low,C031_S08,2023-04-21,Puzzle,4,33.21,True,3,4,0.9,0.85,86.88,0.81,3,-0.2,0.66,Visual,On-track
C031,67,F,High,Medium,Low,C031_S09,2023-05-11,Drawing,5,292.53,True,0,3,0.55,0.34,234.39,0.77,7,0.69,0.56,Verbal,On-track
C031,67,F,High,Medium,Low,C031_S10,2023-06-23,Drawing,3,187.02,True,2,0,0.68,0.52,272.77,0.86,4,0.15,0.37,Verbal,On-track
C031,67,F,High,Medium,Low,C031_S11,2023-01-27,Counting,3,177.82,True,2,3,0.47,0.15,288.61,0.7,3,0.53,0.66,Verbal,Advanced
C031,67,F,High,Medium,Low,C031_S12,2023-01-30,Drawing,1,25.0,True,0,2,0.65,0.55,103.72,0.62,4,0.75,0.79,Verbal,On-track
C031,67,F,High,Medium,Low,C031_S13,2023-02-22,Reading,5,44.42,True,0,2,0.86,0.44,291.42,0.98,10,0.65,0.32,Verbal,On-track
C031,67,F,High,Medium,Low,C031_S14,2023-06-28,Reading,2,277.71,True,2,2,0.2,0.11,123.87,0.88,6,-0.05,0.72,Verbal,On-track
C031,67,F,High,Medium,Low,C031_S15,2023-01-30,Puzzle,2,287.68,True,2,1,0.82,0.22,117.49,0.76,8,-1.0,0.56,Mixed,At-risk
C031,67,F,High,Medium,Low,C031_S16,2023-06-23,Drawing,2,115.86,False,0,3,0.64,0.48,58.56,0.64,6,0.02,0.55,Mixed,At-risk
C031,67,F,High,Medium,Low,C031_S17,2023-05-13,Drawing,1,77.68,False,1,2,0.36,0.68,115.18,0.9,3,0.8,0.67,Hands-on,On-track
C031,67,F,High,Medium,Low,C031_S18,2023-04-20,Reading,3,77.45,True,3,3,0.4,0.08,49.81,0.6,4,0.1,0.42,Visual,On-track
C031,67,F,High,Medium,Low,C031_S19,2023-02-17,Drawing,4,76.58,True,0,0,0.13,0.61,197.17,0.76,3,0.35,0.31,Hands-on,On-track
C031,67,F,High,Medium,Low,C031_S20,2023-01-08,Drawing,5,42.89,True,0,3,0.8,0.54,245.32,0.8,7,0.55,0.5,Verbal,On-track
C032,36,M,High,Low,Low,C032_S01,2023-03-13,Puzzle,2,115.34,True,0,1,0.94,0.71,119.02,0.7,7,-0.42,0.81,Hands-on,At-risk
C032,36,M,High,Low,Low,C032_S02,2023-05-18,Drawing,2,236.25,True,1,3,0.98,0.7,163.95,0.72,4,-0.06,0.99,Verbal,On-track
C032,36,M,High,Low,Low,C032_S03,2023-01-30,Counting,3,156.48,False,0,3,0.38,0.68,88.2,0.71,1,0.94,0.55,Hands-on,On-track
C032,36,M,High,Low,Low,C032_S04,2023-06-13,Counting,5,50.69,True,0,2,0.92,0.19,195.5,0.99,4,0.0,0.83,Hands-on,At-risk
C032,36,M,High,Low,Low,C032_S05,2023-05-31,Puzzle,5,201.32,True,0,3,0.81,0.06,82.39,0.83,5,0.55,0.32,Verbal,Advanced
C032,36,M,High,Low,Low,C032_S06,2023-06-08,Drawing,2,234.7,True,1,1,0.85,0.36,106.02,0.92,3,0.82,0.8,Mixed,At-risk
C032,36,M,High,Low,Low,C032_S07,2023-03-18,Puzzle,4,217.26,True,1,3,0.29,0.76,151.86,0.98,8,0.07,0.38,Hands-on,On-track
C032,36,M,High,Low,Low,C032_S08,2023-03-03,Counting,5,164.53,True,0,1,0.27,0.58,215.08,0.56,4,-0.64,0.2,Visual,On-track
C032,36,M,High,Low,Low,C032_S09,2023-02-06,Reading,2,176.21,True,0,2,0.52,0.68,254.7,0.73,4,0.77,0.65,Verbal,On-track
C032,36,M,High,Low,Low,C032_S10,2023-04-09,Reading,4,286.92,True,0,1,0.85,0.61,276.58,0.62,1,0.02,1.0,Visual,At-risk
C032,36,M,High,Low,Low,C032_S11,2023-06-27,Drawing,2,143.7,True,1,3,0.76,0.87,291.92,0.96,8,-0.58,0.36,Hands-on,On-track
C032,36,M,High,Low,Low,C032_S12,2023-02-05,Drawing,2,206.55,True,1,0,0.51,0.8,134.76,0.69,2,0.14,0.61,Verbal,On-track
C032,36,M,High,Low,Low,C032_S13,2023-01-14,Counting,2,75.62,True,1,1,0.17,0.99,207.01,0.77,4,0.31,0.5,Mixed,On-track
C032,36,M,High,Low,Low,C032_S14,2023-02-19,Reading,3,287.4,True,1,2,0.81,0.43,156.38,0.99,5,-0.97,0.67,Mixed,On-track
C032,36,M,High,Low,Low,C032_S15,2023-05-07,Reading,5,188.67,True,0,1,0.38,0.15,186.65,0.83,3,-0.15,0.96,Hands-on,On-track
C032,36,M,High,Low,Low,C032_S16,2023-04-24,Reading,2,39.26,True,3,0,0.36,0.66,195.54,0.77,10,-0.88,0.67,Visual,On-track
C032,36,M,High,Low,Low,C032_S17,2023-02-26,Counting,1,168.81,True,0,1,0.43,0.1,184.4,0.55,2,0.68,0.93,Visual,On-track
C032,36,M,High,Low,Low,C032_S18,2023-03-15,Drawing,3,86.44,True,4,2,0.13,0.7,148.38,0.78,6,0.21,0.92,Mixed,On-track
C032,36,M,High,Low,Low,C032_S19,2023-05-07,Puzzle,4,54.08,True,0,5,0.89,0.72,203.58,0.78,3,-0.04,0.68,Hands-on,On-track
C032,36,M,High,Low,Low,C032_S20,2023-05-20,Counting,5,224.08,True,0,0,0.58,0.72,88.14,0.86,9,-0.59,0.75,Hands-on,At-risk
C033,61,F,High,Low,Moderate,C033_S01,2023-01-27,Drawing,4,62.15,True,1,2,0.59,0.79,101.88,0.8,7,-0.86,0.28,Verbal,Advanced
C033,61,F,High,Low,Moderate,C033_S02,2023-04-26,Counting,1,24.98,True,1,3,0.77,0.4,86.81,0.76,7,0.63,0.78,Verbal,Advanced
C033,61,F,High,Low,Moderate,C033_S03,2023-04-23,Puzzle,1,82.69,True,1,1,0.78,0.05,84.54,0.9,4,-0.37,0.71,Mixed,On-track
C033,61,F,High,Low,Moderate,C033_S04,2023-05-31,Counting,5,45.4,True,0,2,0.6,0.08,274.01,0.95,7,0.26,0.34,Mixed,At-risk
C033,61,F,High,Low,Moderate,C033_S05,2023-04-20,Drawing,3,279.94,True,2,0,0.13,0.56,235.97,0.68,4,-0.78,0.85,Hands-on,At-risk
C033,61,F,High,Low,Moderate,C033_S06,2023-02-22,Puzzle,1,60.23,True,2,2,0.24,0.62,143.36,0.81,8,-0.25,0.57,Hands-on,On-track
C033,61,F,High,Low,Moderate,C033_S07,2023-06-02,Drawing,2,67.54,True,1,1,0.67,0.0,34.95,0.69,8,-0.61,0.8,Verbal,At-risk
C033,61,F,High,Low,Moderate,C033_S08,2023-03-16,Counting,5,149.5,True,1,0,0.73,0.05,250.61,0.91,4,0.18,0.44,Mixed,On-track
C033,61,F,High,Low,Moderate,C033_S09,2023-06-23,Puzzle,1,157.1,False,0,2,0.47,0.61,87.64,0.65,6,0.89,0.26,Visual,At-risk
C033,61,F,High,Low,Moderate,C033_S10,2023-04-16,Puzzle,5,131.08,True,2,1,0.87,0.57,152.85,0.57,5,-0.55,0.53,Mixed,Advanced
C033,61,F,High,Low,Moderate,C033_S11,2023-02-02,Drawing,4,46.73,True,0,2,0.69,0.85,281.53,0.99,7,-0.88,0.65,Visual,At-risk
C033,61,F,High,Low,Moderate,C033_S12,2023-03-05,Reading,1,31.85,False,1,2,0.78,0.8,179.3,0.74,2,-0.38,0.96,Verbal,On-track
C033,61,F,High,Low,Moderate,C033_S13,2023-03-10,Reading,3,38.97,True,1,2,0.88,0.4,120.02,0.67,4,0.8,0.83,Verbal,On-track
C033,61,F,High,Low,Moderate,C033_S14,2023-01-24,Reading,2,238.03,False,3,3,0.15,0.51,265.14,0.61,8,0.63,0.63,Hands-on,On-track
C033,61,F,High,Low,Moderate,C033_S15,2023-04-05,Reading,2,31.42,True,0,1,0.58,0.9,220.47,0.9,5,-0.62,0.68,Mixed,On-track
C033,61,F,High,Low,Moderate,C033_S16,2023-01-01,Puzzle,5,100.45,True,0,0,0.75,0.57,174.11,0.73,3,-0.73,0.67,Hands-on,On-track
C033,61,F,High,Low,Moderate,C033_S17,2023-06-20,Counting,3,291.59,False,1,1,0.67,0.72,73.43,0.82,3,-0.87,0.55,Mixed,At-risk
C033,61,F,High,Low,Moderate,C033_S18,2023-04-12,Drawing,1,32.23,True,1,2,0.85,0.11,278.55,0.97,1,0.98,0.59,Mixed,Advanced
C033,61,F,High,Low,Moderate,C033_S19,2023-05-07,Counting,1,292.55,True,1,0,0.72,0.98,290.72,0.58,6,0.69,0.63,Verbal,On-track
C033,61,F,High,Low,Moderate,C033_S20,2023-05-21,Drawing,4,293.38,True,3,0,0.14,0.2,80.22,0.63,3,-0.92,0.74,Hands-on,On-track
C034,53,F,High,Low,Low,C034_S01,2023-01-26,Reading,1,168.7,True,1,2,0.85,0.15,207.86,0.58,5,-0.23,0.4,Visual,Advanced
C034,53,F,High,Low,Low,C034_S02,2023-02-10,Reading,5,89.96,True,0,2,0.64,0.61,181.33,0.96,9,0.89,0.42,Verbal,Advanced
C034,53,F,High,Low,Low,C034_S03,2023-04-20,Drawing,3,258.33,False,0,2,0.78,0.6,104.08,0.63,7,-0.3,0.54,Mixed,Advanced
C034,53,F,High,Low,Low,C034_S04,2023-06-16,Counting,4,68.25,True,2,3,0.57,0.09,147.84,0.79,6,-0.87,0.64,Visual,Advanced
C034,53,F,High,Low,Low,C034_S05,2023-03-12,Puzzle,1,114.92,True,1,4,0.34,0.71,213.04,0.68,7,0.02,0.33,Hands-on,On-track
C034,53,F,High,Low,Low,C034_S06,2023-04-06,Drawing,1,278.13,False,0,1,0.19,0.47,173.16,0.63,7,0.82,0.25,Visual,At-risk
C034,53,F,High,Low,Low,C034_S07,2023-06-29,Drawing,2,210.91,True,1,3,0.48,0.3,157.05,0.55,1,-0.63,0.6,Verbal,On-track
C034,53,F,High,Low,Low,C034_S08,2023-01-25,Puzzle,5,29.46,True,2,1,0.46,0.82,51.87,0.66,5,-0.39,0.6,Visual,On-track
C034,53,F,High,Low,Low,C034_S09,2023-06-01,Drawing,3,192.14,False,0,2,0.27,0.93,38.7,0.73,9,-0.18,0.77,Hands-on,On-track
C034,53,F,High,Low,Low,C034_S10,2023-01-03,Counting,4,100.25,False,1,2,0.68,0.27,133.71,0.87,2,-0.32,0.52,Mixed,Advanced
C034,53,F,High,Low,Low,C034_S11,2023-04-19,Drawing,5,205.53,True,0,3,0.4,0.29,87.1,0.63,2,-0.63,0.8,Verbal,On-track
C034,53,F,High,Low,Low,C034_S12,2023-01-23,Puzzle,3,66.44,True,0,2,0.59,0.99,146.74,0.82,6,0.8,0.34,Visual,On-track
C034,53,F,High,Low,Low,C034_S13,2023-03-18,Drawing,5,28.75,True,0,4,0.31,0.53,60.85,0.77,0,-0.35,0.38,Verbal,Advanced
C034,53,F,High,Low,Low,C034_S14,2023-02-04,Drawing,1,120.04,False,0,4,0.34,0.7,77.84,0.73,1,0.36,0.8,Visual,On-track
C034,53,F,High,Low,Low,C034_S15,2023-06-06,Drawing,5,194.54,True,0,1,0.9,0.57,214.01,0.67,4,-0.41,0.46,Verbal,At-risk
C034,53,F,High,Low,Low,C034_S16,2023-06-10,Drawing,5,100.26,True,1,3,0.42,0.83,41.97,0.65,6,0.8,0.41,Mixed,At-risk
C034,53,F,High,Low,Low,C034_S17,2023-04-24,Drawing,3,257.72,True,0,2,0.63,0.23,159.25,0.7,5,0.26,0.67,Visual,On-track
C034,53,F,High,Low,Low,C034_S18,2023-02-01,Reading,2,81.67,True,1,5,0.24,0.73,146.47,0.72,4,-0.87,0.46,Verbal,On-track
C034,53,F,High,Low,Low,C034_S19,2023-02-05,Drawing,1,282.03,True,2,2,0.65,0.69,154.01,0.78,9,0.45,0.61,Verbal,On-track
C034,53,F,High,Low,Low,C034_S20,2023-05-22,Counting,5,264.91,True,1,5,0.34,0.33,59.13,0.97,7,-0.24,0.8,Mixed,At-risk
C035,62,F,Low,High,High,C035_S01,2023-05-11,Drawing,1,228.93,True,1,2,0.81,0.6,271.2,0.59,3,0.98,0.42,Hands-on,On-track
C035,62,F,Low,High,High,C035_S02,2023-01-14,Drawing,3,17.97,True,1,1,0.5,0.05,111.1,0.76,5,0.75,0.66,Verbal,On-track
C035,62,F,Low,High,High,C035_S03,2023-05-08,Puzzle,2,260.79,True,0,1,0.8,0.99,173.42,0.84,4,-0.11,0.77,Hands-on,Advanced
C035,62,F,Low,High,High,C035_S04,2023-04-03,Counting,1,127.26,True,3,1,0.68,0.55,210.05,0.97,5,-0.59,0.61,Visual,Advanced
C035,62,F,Low,High,High,C035_S05,2023-05-26,Reading,3,145.43,False,0,1,0.32,0.13,261.5,0.78,6,-0.21,0.44,Verbal,At-risk
C035,62,F,Low,High,High,C035_S06,2023-05-01,Puzzle,5,260.79,True,1,0,0.34,0.05,279.58,0.83,6,0.41,0.78,Visual,On-track
C035,62,F,Low,High,High,C035_S07,2023-03-09,Drawing,1,25.27,True,2,3,0.54,0.81,287.55,0.62,7,0.18,0.28,Visual,On-track
C035,62,F,Low,High,High,C035_S08,2023-04-12,Counting,2,290.91,True,0,0,0.28,0.77,109.75,0.51,2,-0.53,0.39,Hands-on,On-track
C035,62,F,Low,High,High,C035_S09,2023-04-17,Reading,4,276.91,False,1,1,0.15,0.94,80.41,0.6,2,-0.7,0.5,Hands-on,On-track
C035,62,F,Low,High,High,C035_S10,2023-05-18,Drawing,3,81.59,True,1,6,0.33,0.11,68.04,0.93,7,0.12,0.22,Verbal,On-track
C035,62,F,Low,High,High,C035_S11,2023-05-11,Drawing,4,255.9,True,1,3,0.6,0.64,195.47,0.86,5,0.12,0.67,Mixed,On-track
C035,62,F,Low,High,High,C035_S12,2023-03-25,Reading,4,171.52,True,1,2,0.11,0.21,170.0,0.77,8,-0.74,0.7,Hands-on,At-risk
C035,62,F,Low,High,High,C035_S13,2023-06-16,Puzzle,1,266.74,True,1,2,0.45,0.0,156.0,0.74,8,-0.22,0.8,Verbal,On-track
C035,62,F,Low,High,High,C035_S14,2023-03-03,Puzzle,3,216.45,True,1,0,0.6,0.25,293.83,0.9,3,-0.62,0.37,Visual,Advanced
C035,62,F,Low,High,High,C035_S15,2023-01-30,Reading,3,238.25,True,0,2,0.3,0.95,287.62,1.0,4,0.91,0.83,Hands-on,On-track
C035,62,F,Low,High,High,C035_S16,2023-06-20,Drawing,2,63.93,False,1,2,0.69,0.65,55.63,0.66,5,-0.5,0.39,Visual,At-risk
C035,62,F,Low,High,High,C035_S17,2023-06-29,Puzzle,2,52.3,False,0,0,0.55,0.82,239.12,0.97,4,-0.95,0.77,Visual,Advanced
C035,62,F,Low,High,High,C035_S18,2023-05-14,Counting,5,174.78,False,4,4,0.42,0.28,100.83,0.61,5,0.26,0.81,Visual,On-track
C035,62,F,Low,High,High,C035_S19,2023-03-10,Puzzle,4,67.84,True,4,0,0.64,0.39,270.23,0.65,7,0.63,0.3,Mixed,On-track
C035,62,F,Low,High,High,C035_S20,2023-04-20,Counting,3,199.28,True,0,2,0.64,0.24,162.42,0.54,2,-0.73,0.75,Hands-on,On-track
C036,52,M,Medium,Medium,High,C036_S01,2023-04-03,Puzzle,1,135.12,True,0,2,0.98,0.98,132.1,0.51,6,-0.6,0.53,Verbal,On-track
C036,52,M,Medium,Medium,High,C036_S02,2023-04-05,Drawing,3,56.49,True,0,5,0.33,0.33,165.11,0.51,4,0.31,0.62,Verbal,On-track
C036,52,M,Medium,Medium,High,C036_S03,2023-05-27,Puzzle,5,29.32,True,0,4,0.19,0.25,278.12,0.83,1,0.37,0.81,Visual,On-track
C036,52,M,Medium,Medium,High,C036_S04,2023-01-12,Puzzle,1,208.17,True,2,1,0.45,0.16,56.38,0.76,6,0.42,0.67,Visual,On-track
C036,52,M,Medium,Medium,High,C036_S05,2023-04-09,Drawing,5,178.26,False,1,4,0.14,0.25,68.66,0.78,2,0.66,0.67,Visual,Advanced
C036,52,M,Medium,Medium,High,C036_S06,2023-01-10,Reading,2,198.59,True,1,3,0.93,0.78,95.69,0.97,3,0.92,0.48,Visual,On-track
C036,52,M,Medium,Medium,High,C036_S07,2023-03-23,Counting,4,270.62,False,5,2,0.35,0.58,282.05,0.52,11,0.2,0.47,Mixed,On-track
C036,52,M,Medium,Medium,High,C036_S08,2023-01-31,Puzzle,3,230.95,True,1,5,0.69,0.58,38.34,0.6,3,0.11,0.37,Visual,Advanced
C036,52,M,Medium,Medium,High,C036_S09,2023-01-12,Reading,4,274.04,True,0,1,0.17,0.02,286.91,0.86,8,0.9,0.55,Visual,On-track
C036,52,M,Medium,Medium,High,C036_S10,2023-03-14,Counting,2,247.64,True,0,1,0.41,0.66,34.22,0.53,5,0.54,0.43,Verbal,On-track
C036,52,M,Medium,Medium,High,C036_S11,2023-01-03,Counting,3,56.16,True,1,3,0.94,0.11,201.33,0.84,4,-0.96,0.65,Visual,On-track
